Customer_Name,Customer_Since_Date,ARR,Contract_Duration,Renewal_Date,Prediction_Point,Employee_Count,Annual_Revenue,Industry,State,City,Zip_Code,Latitude,Longitude,Products_Purchased,Churn,Customer_Succes_Manager,"CSAT (270 days count)","CSAT[Customer_Review] (270 days tokens)","CSAT[Customer_Review] (latest)","CSAT[Net_Promoter_Score] (270 days avg)","CSAT[Net_Promoter_Score] (270 days missing count)","CSAT[Net_Promoter_Score] (latest)","Customers (5 years count)","Customers[ARR] (5 years avg)","Customers[ARR] (5 years missing count)","Customers[Contract_Duration] (5 years avg)","Customers[Contract_Duration] (5 years counts)","Customers[Contract_Duration] (5 years most frequent)","Customers[Contract_Duration] (5 years unique count)","Customers[Customer_Succes_Manager] (5 years counts)","Customers[Customer_Succes_Manager] (5 years most frequent)","Customers[Customer_Succes_Manager] (5 years unique count)","Customers[Products_Purchased] (5 years count of business_essentials)","Customers[Products_Purchased] (5 years count of enterprise)","Customers[Products_Purchased] (5 years count of starter_pack)","Customers[Products_Purchased] (5 years most frequent)","Customers[Products_Purchased] (5 years unique count)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (1 month avg)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (1 month missing count)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (180 days avg)","Prediction_Point (days from Product_Usage[Activity_Timestamp]) (180 days missing count)","Product_Usage (1 month count)","Product_Usage (180 days count)","Product_Usage (days since previous event by Customer_Name) (1 month avg)","Product_Usage (days since previous event by Customer_Name) (1 month missing count)","Product_Usage (days since previous event by Customer_Name) (180 days avg)","Product_Usage (days since previous event by Customer_Name) (180 days missing count)","Product_Usage[Activity_Type] (1 month counts)","Product_Usage[Activity_Type] (1 month most frequent)","Product_Usage[Activity_Type] (1 month unique count)","Product_Usage[Activity_Type] (180 days counts)","Product_Usage[Activity_Type] (180 days most frequent)","Product_Usage[Activity_Type] (180 days unique count)","Product_Usage[UserID] (1 month counts)","Product_Usage[UserID] (1 month most frequent)","Product_Usage[UserID] (1 month unique count)","Product_Usage[UserID] (180 days counts)","Product_Usage[UserID] (180 days most frequent)","Product_Usage[UserID] (180 days unique count)"
"Power Technology Vision",2012-04-01,48434,12,2019-04-01,2018-10-01,106254,9690514200,telecom,SC,Beaufort,29904,32.3850708,-80.6923169,business_essentials,0,"Tammi Manns",1,"{""good"" : 1.0}",Good,7.0,0,7,3,86356.0,0,24.0,"{""24"" : 1.0, ""36"" : 1.0, ""12"" : 1.0}",12,3.0,"{""Patrica Wolfe"" : 2.0, ""Chastity Sorenson"" : 1.0}","Patrica Wolfe",2.0,0.0,1.0,2.0,starter_pack,2.0,14.53167,0,85.81272,0,5,28,6.180382,1,6.161728,1,"{""create report"" : 1.0, ""download report"" : 2.0, ""download data"" : 1.0, ""run analysis"" : 1.0}","download report",4.0,"{""build a chart"" : 1.0, ""upload data"" : 2.0, ""launch a job"" : 1.0, ""sign in"" : 3.0, ""run analysis"" : 3.0, ""download report"" : 5.0, ""create report"" : 5.0, ""share report"" : 3.0, ""download data"" : 5.0}","create report",9.0,"{""ID_12335"" : 1.0, ""ID_15444"" : 1.0, ""ID_21754"" : 2.0, ""ID_33719"" : 1.0}",ID_21754,4.0,"{""ID_21754"" : 5.0, ""ID_13551"" : 1.0, ""ID_12335"" : 2.0, ""ID_30173"" : 2.0, ""ID_34680"" : 3.0, ""ID_15444"" : 2.0, ""ID_24617"" : 4.0, ""ID_39433"" : 2.0, ""ID_24821"" : 1.0, ""ID_33719"" : 2.0, ""ID_33834"" : 1.0, ""ID_26977"" : 2.0, ""ID_27433"" : 1.0}",ID_21754,13.0
"Power Technology Vision",2012-04-01,15647,36,2022-04-01,2021-10-01,106254,9690514200,telecom,SC,Beaufort,29904,32.3850708,-80.6923169,business_essentials,0,"Florine Hamer",0,,"It’s bulky compared to X and XS, however it does the job. Good camera. Takes time to charge, could be better with fast charge feature.",,,9,2,77878.5,0,24.0,"{""12"" : 1.0, ""36"" : 1.0}",12,2.0,"{""Tammi Manns"" : 1.0, ""Chastity Sorenson"" : 1.0}","Chastity Sorenson",2.0,1.0,0.0,1.0,business_essentials,2.0,4.065278,0,81.68715,0,1,6,,1,32.49736,1,"{""build a chart"" : 1.0}","build a chart",1.0,"{""build a chart"" : 1.0, ""upload data"" : 2.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 1.0}","upload data",5.0,"{""ID_33719"" : 1.0}",ID_33719,1.0,"{""ID_13551"" : 1.0, ""ID_12335"" : 2.0, ""ID_30173"" : 1.0, ""ID_24821"" : 1.0, ""ID_33719"" : 1.0}",ID_12335,5.0
"Power Vision North",2011-11-01,96362,24,2013-11-01,2013-05-01,32241,4412689958,banking,OH,Avon,44011,41.4516512,-82.0350598,starter_pack,1,"Kira Sharpe",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,11.90017,0,74.21467,0,4,24,5.994907,1,7.56256,1,"{""build a chart"" : 1.0, ""launch a job"" : 1.0, ""download report"" : 2.0}","download report",3.0,"{""build a chart"" : 4.0, ""upload data"" : 3.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""run analysis"" : 4.0, ""download report"" : 3.0, ""create report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 5.0}","download data",10.0,"{""ID_34436"" : 2.0, ""ID_16167"" : 1.0, ""ID_15078"" : 1.0}",ID_34436,3.0,"{""ID_25298"" : 2.0, ""ID_13092"" : 2.0, ""ID_24093"" : 2.0, ""ID_15078"" : 2.0, ""ID_11024"" : 3.0, ""ID_34436"" : 4.0, ""ID_25261"" : 1.0, ""ID_13252"" : 1.0, ""ID_22767"" : 1.0, ""ID_16167"" : 4.0, ""ID_26953"" : 2.0}",ID_16167,11.0
"Power West Bell",2017-03-01,231392,12,2018-03-01,2017-09-01,59196,5810666316,other,MN,Carlton,55718,46.5799933,-92.7206334,business_essentials,1,"Rosa Groves",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,106.319,0,0,5,,,26.98438,1,,,0.0,"{""download report"" : 2.0, ""create report"" : 1.0, ""sign in"" : 1.0, ""share report"" : 1.0}","download report",4.0,,,0.0,"{""ID_20626"" : 1.0, ""ID_22776"" : 2.0, ""ID_12432"" : 1.0, ""ID_34808"" : 1.0}",ID_22776,4.0
"Provider Adventure",2017-08-01,230741,36,2020-08-01,2020-02-01,184549,22357665988,other,CO,"Cripple Creek",80813,38.7466555,-105.1783149,starter_pack,1,"Arturo Hilliard",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,9.810764,0,85.80505,0,2,18,11.09653,1,9.925123,1,"{""sign in"" : 1.0, ""share report"" : 1.0}","share report",2.0,"{""build a chart"" : 2.0, ""upload data"" : 1.0, ""launch a job"" : 4.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""create report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 5.0, ""download data"" : 1.0}","share report",9.0,"{""ID_30545"" : 1.0, ""ID_11749"" : 1.0}",ID_11749,2.0,"{""ID_27605"" : 2.0, ""ID_23400"" : 1.0, ""ID_35948"" : 1.0, ""ID_23796"" : 2.0, ""ID_17623"" : 2.0, ""ID_32760"" : 3.0, ""ID_11749"" : 2.0, ""ID_30545"" : 3.0, ""ID_31553"" : 1.0, ""ID_24068"" : 1.0}",ID_30545,10.0
"Provider Analysis",2013-09-01,262200,24,2015-09-01,2015-03-01,10563,1272714495,"financial services",GA,Milner,30257,33.1167891,-84.1965855,business_essentials,1,"Junior Large",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,9.816667,0,116.1588,0,1,11,,1,16.47319,1,"{""launch a job"" : 1.0}","launch a job",1.0,"{""build a chart"" : 2.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""download report"" : 1.0, ""create report"" : 2.0, ""invite team member"" : 2.0, ""share report"" : 1.0}","build a chart",8.0,"{""ID_26987"" : 1.0}",ID_26987,1.0,"{""ID_26987"" : 2.0, ""ID_25249"" : 1.0, ""ID_36445"" : 2.0, ""ID_16261"" : 2.0, ""ID_16536"" : 1.0, ""ID_28121"" : 2.0, ""ID_24629"" : 1.0}",ID_16261,7.0
"Provider Atlantic North",2018-08-01,116067,36,2021-08-01,2021-02-01,222129,17293478729,"financial services",AZ,Tucson,85752,32.2228765,-110.9748477,enterprise,1,"Junior Large",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,87.07809,0,0,11,,,11.9984,1,,,0.0,"{""upload data"" : 3.0, ""launch a job"" : 2.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 1.0}","upload data",7.0,,,0.0,"{""ID_28303"" : 2.0, ""ID_32355"" : 2.0, ""ID_25521"" : 2.0, ""ID_14332"" : 1.0, ""ID_21379"" : 2.0, ""ID_34881"" : 2.0}",ID_21379,6.0
"Provider Building Digital",2018-04-01,90297,12,2019-04-01,2018-10-01,14966,912589901,energy,OH,Medina,44258,41.1000764,-81.9382517,enterprise,1,"Simone Rutter",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,10.26701,0,88.66337,0,2,12,12.43681,1,14.08277,1,"{""download data"" : 1.0, ""share report"" : 1.0}","download data",2.0,"{""upload data"" : 2.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""run analysis"" : 2.0, ""download report"" : 3.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 1.0}","download report",8.0,"{""ID_28406"" : 1.0, ""ID_16814"" : 1.0}",ID_16814,2.0,"{""ID_25931"" : 1.0, ""ID_36403"" : 1.0, ""ID_18750"" : 2.0, ""ID_16814"" : 4.0, ""ID_17089"" : 1.0, ""ID_28406"" : 3.0}",ID_16814,6.0
"Provider Data",2020-08-01,205962,12,2021-08-01,2021-02-01,85077,10571015793,telecom,IL,Woodhull,61490,41.1789256,-90.3159582,enterprise,1,"Kira Sharpe",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,21.50347,0,82.82222,0,1,4,,1,35.24352,1,"{""launch a job"" : 1.0}","launch a job",1.0,"{""build a chart"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""launch a job"" : 1.0}","build a chart",4.0,"{""ID_28763"" : 1.0}",ID_28763,1.0,"{""ID_26085"" : 1.0, ""ID_28763"" : 2.0, ""ID_16235"" : 1.0}",ID_28763,3.0
"Provider Design Research",2021-05-01,218999,12,2022-05-01,2021-11-01,151269,14140576430,healthcare,FL,Tallahassee,32307,30.4380832,-84.2809332,business_essentials,1,"Mamie Carlos",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,12.35174,0,98.1283,0,2,12,2.767361,1,14.92708,1,"{""share report"" : 1.0, ""run analysis"" : 1.0}","run analysis",2.0,"{""build a chart"" : 1.0, ""upload data"" : 3.0, ""launch a job"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 2.0, ""create report"" : 1.0, ""share report"" : 2.0}","upload data",7.0,"{""ID_18829"" : 1.0, ""ID_29243"" : 1.0}",ID_18829,2.0,"{""ID_29243"" : 1.0, ""ID_38937"" : 1.0, ""ID_12292"" : 2.0, ""ID_31555"" : 3.0, ""ID_18829"" : 1.0, ""ID_28061"" : 1.0, ""ID_33308"" : 1.0, ""ID_13202"" : 1.0, ""ID_22342"" : 1.0}",ID_31555,9.0
"Provider Electronic",2013-11-01,126792,24,2015-11-01,2015-05-01,101631,4819091624,banking,TX,"Del Valle",78617,30.1776045,-97.61063121655135,enterprise,0,"Chastity Sorenson",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,20.62656,0,92.09296,0,4,15,6.229861,1,10.82054,1,"{""launch a job"" : 3.0, ""sign in"" : 1.0}","launch a job",2.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 4.0, ""sign in"" : 2.0, ""run analysis"" : 1.0, ""download report"" : 3.0, ""create report"" : 2.0, ""invite team member"" : 1.0}","launch a job",8.0,"{""ID_21951"" : 1.0, ""ID_24807"" : 1.0, ""ID_12875"" : 2.0}",ID_12875,3.0,"{""ID_24807"" : 2.0, ""ID_16578"" : 1.0, ""ID_34001"" : 2.0, ""ID_12875"" : 2.0, ""ID_21951"" : 1.0, ""ID_24254"" : 2.0, ""ID_29010"" : 2.0, ""ID_14886"" : 1.0, ""ID_22681"" : 2.0}",ID_12875,9.0
"Provider Electronic",2013-11-01,173829,12,2016-11-01,2016-05-01,101631,4819091624,banking,TX,"Del Valle",78617,30.1776045,-97.61063121655135,enterprise,0,"Florine Hamer",1,"{""buds"" : 1.0, ""this"" : 1.0, ""wearing"" : 1.0, ""in"" : 2.0, ""provided"" : 1.0, ""have"" : 1.0, ""disconnect"" : 1.0, ""is"" : 4.0, ""plays"" : 1.0, ""worst"" : 1.0, ""connect"" : 2.0, ""but"" : 1.0, ""what"" : 1.0, ""limitation"" : 1.0, ""world"" : 1.0, ""gadgets"" : 1.0, ""music"" : 1.0, ""hefty"" : 1.0, ""it"" : 1.0, ""protruding"" : 1.0, ""that"" : 1.0, ""hear"" : 1.0, ""drawback"" : 1.0, ""to"" : 6.0, ""you"" : 3.0, ""there"" : 1.0, ""personal"" : 1.0, ""at"" : 1.0, ""can"" : 2.0, ""on"" : 2.0, ""allow"" : 1.0, ""new"" : 1.0, ""while"" : 1.0, ""with"" : 1.0, ""from"" : 1.0, ""bluetooth"" : 1.0, ""ability"" : 1.0, ""surroundings"" : 1.0, ""both"" : 1.0, ""use"" : 1.0, ""secondly"" : 1.0, ""be"" : 1.0, ""bud"" : 1.0, ""pair"" : 1.0, ""time"" : 1.0, ""multiple"" : 1.0, ""manual"" : 1.0, ""current"" : 1.0, ""aware"" : 1.0, ""call"" : 1.0, ""major"" : 1.0, ""plugs"" : 1.0, ""of"" : 3.0, ""and"" : 1.0, ""device"" : 4.0, ""one"" : 2.0, ""right"" : 1.0, ""the"" : 6.0, ""justification"" : 1.0, ""only"" : 3.0}","Major drawback is that it can connect to only one Bluetooth device at a time. You have to disconnect the current device and pair the new device. In the world of multiple personal gadgets, this limitation is worst. What is the use of wearing hefty protruding plugs with ability to connect to only one device. Secondly, while on call, you can hear only from right bud. The justification provided in manual is to allow you to be aware of surroundings. But the music plays on both buds. There ...",9.0,0,9,1,126792.0,0,24.0,"{""24"" : 1.0}",24,1.0,"{""Chastity Sorenson"" : 1.0}","Chastity Sorenson",1.0,0.0,1.0,0.0,enterprise,1.0,,,100.613,0,0,15,,,10.51116,1,,,0.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 3.0, ""run analysis"" : 1.0, ""create report"" : 3.0, ""invite team member"" : 4.0, ""download data"" : 1.0}","invite team member",8.0,,,0.0,"{""ID_24807"" : 1.0, ""ID_34001"" : 2.0, ""ID_12875"" : 2.0, ""ID_24254"" : 2.0, ""ID_12872"" : 2.0, ""ID_29010"" : 1.0, ""ID_14886"" : 2.0, ""ID_26809"" : 2.0, ""ID_22681"" : 1.0}",ID_12872,9.0
"Provider Electronic",2013-11-01,78265,24,2018-11-01,2018-05-01,101631,4819091624,banking,TX,"Del Valle",78617,30.1776045,-97.61063121655135,business_essentials,0,"Hillary Cuellar",0,,"it's not a pure bass it's poor bass",,,9,2,150310.5,0,18.0,"{""24"" : 1.0, ""12"" : 1.0}",12,2.0,"{""Chastity Sorenson"" : 1.0, ""Florine Hamer"" : 1.0}","Chastity Sorenson",2.0,0.0,2.0,0.0,enterprise,1.0,9.455694,0,68.88481,0,5,15,2.976389,1,11.38398,1,"{""create report"" : 1.0, ""build a chart"" : 2.0, ""launch a job"" : 1.0, ""share report"" : 1.0}","build a chart",4.0,"{""build a chart"" : 2.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""run analysis"" : 1.0, ""create report"" : 2.0, ""invite team member"" : 1.0, ""share report"" : 3.0, ""download data"" : 3.0}","download data",9.0,"{""ID_12872"" : 1.0, ""ID_21951"" : 2.0, ""ID_14886"" : 1.0, ""ID_38005"" : 1.0}",ID_21951,4.0,"{""ID_24807"" : 1.0, ""ID_16578"" : 2.0, ""ID_38005"" : 2.0, ""ID_21951"" : 3.0, ""ID_24254"" : 1.0, ""ID_12872"" : 1.0, ""ID_29010"" : 2.0, ""ID_14886"" : 1.0, ""ID_26809"" : 1.0, ""ID_22681"" : 1.0}",ID_21951,10.0
"Provider Electronic",2013-11-01,135917,24,2020-11-01,2020-05-01,101631,4819091624,banking,TX,"Del Valle",78617,30.1776045,-97.61063121655135,enterprise,0,"Stevie Prieto",0,,"Product is worthy",,,10,3,126295.3,0,20.0,"{""12"" : 1.0, ""24"" : 2.0}",24,2.0,"{""Florine Hamer"" : 1.0, ""Chastity Sorenson"" : 1.0, ""Hillary Cuellar"" : 1.0}","Chastity Sorenson",3.0,1.0,2.0,0.0,enterprise,2.0,4.798611,0,90.37454,0,2,9,7.576389,1,19.88576,1,"{""upload data"" : 1.0, ""invite team member"" : 1.0}","invite team member",2.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""download report"" : 2.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 1.0}","download report",8.0,"{""ID_12872"" : 2.0}",ID_12872,1.0,"{""ID_24807"" : 1.0, ""ID_38005"" : 1.0, ""ID_12875"" : 1.0, ""ID_24254"" : 2.0, ""ID_12872"" : 2.0, ""ID_29010"" : 1.0, ""ID_14886"" : 1.0}",ID_12872,7.0
"Provider Electronic",2013-11-01,33218,12,2021-11-01,2021-05-01,101631,4819091624,banking,TX,"Del Valle",78617,30.1776045,-97.61063121655135,starter_pack,0,"Eusebio Lutz",1,"{""good"" : 1.0}",Good,9.0,0,9,3,129337.0,0,20.0,"{""24"" : 2.0, ""12"" : 1.0}",24,2.0,"{""Hillary Cuellar"" : 1.0, ""Florine Hamer"" : 1.0, ""Stevie Prieto"" : 1.0}","Florine Hamer",3.0,1.0,2.0,0.0,enterprise,2.0,19.3191,0,70.79268,0,4,11,2.309491,1,15.23694,1,"{""launch a job"" : 1.0, ""share report"" : 1.0, ""build a chart"" : 1.0, ""run analysis"" : 1.0}","build a chart",4.0,"{""build a chart"" : 3.0, ""upload data"" : 1.0, ""launch a job"" : 2.0, ""run analysis"" : 1.0, ""create report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 1.0}","build a chart",8.0,"{""ID_24807"" : 1.0, ""ID_38005"" : 1.0, ""ID_14886"" : 2.0}",ID_14886,3.0,"{""ID_24807"" : 2.0, ""ID_16578"" : 2.0, ""ID_34001"" : 1.0, ""ID_38005"" : 1.0, ""ID_12875"" : 1.0, ""ID_24254"" : 1.0, ""ID_14886"" : 2.0, ""ID_22681"" : 1.0}",ID_14886,8.0
"Provider Frontier Technology",2016-12-01,10000,24,2018-12-01,2018-06-01,117170,13474956997,manufacturing,IL,Havana,62644,40.3014316,-90.0633625,starter_pack,0,"Eusebio Lutz",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,13.57552,0,64.71288,0,4,11,5.793056,1,15.40201,1,"{""sign in"" : 1.0, ""download data"" : 1.0, ""run analysis"" : 1.0, ""create report"" : 1.0}","create report",4.0,"{""build a chart"" : 1.0, ""sign in"" : 2.0, ""run analysis"" : 2.0, ""create report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 2.0, ""download data"" : 2.0}","download data",7.0,"{""ID_21873"" : 1.0, ""ID_37790"" : 1.0, ""ID_10882"" : 1.0, ""ID_33232"" : 1.0}",ID_10882,4.0,"{""ID_21534"" : 1.0, ""ID_10882"" : 1.0, ""ID_21873"" : 1.0, ""ID_34576"" : 2.0, ""ID_37790"" : 1.0, ""ID_31366"" : 1.0, ""ID_33232"" : 1.0, ""ID_36651"" : 3.0}",ID_36651,8.0
"Provider Frontier Technology",2016-12-01,9235,36,2021-12-01,2021-06-01,117170,13474956997,manufacturing,IL,Havana,62644,40.3014316,-90.0633625,enterprise,0,"Arturo Hilliard",0,,"Just WOW",,,6,1,10000.0,0,24.0,"{""24"" : 1.0}",24,1.0,"{""Eusebio Lutz"" : 1.0}","Eusebio Lutz",1.0,0.0,0.0,1.0,starter_pack,1.0,,,106.2311,0,0,8,,,15.85942,1,,,0.0,"{""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 3.0, ""run analysis"" : 1.0, ""download report"" : 1.0, ""share report"" : 1.0}","sign in",6.0,,,0.0,"{""ID_31860"" : 1.0, ""ID_21534"" : 1.0, ""ID_10882"" : 1.0, ""ID_34576"" : 1.0, ""ID_37790"" : 2.0, ""ID_31366"" : 1.0, ""ID_36651"" : 1.0}",ID_37790,7.0
"Provider Galaxy Direct",2012-05-01,90233,24,2014-05-01,2013-11-01,223743,20201928548,retail,VA,Boyce,22620,39.0931617,-78.0594426,business_essentials,0,"Gilda Stevens",0,,,,,,0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,14.11319,0,89.02696,0,4,23,5.704861,1,7.389867,1,"{""launch a job"" : 1.0, ""download data"" : 1.0, ""sign in"" : 1.0, ""share report"" : 1.0}","download data",4.0,"{""build a chart"" : 4.0, ""launch a job"" : 3.0, ""sign in"" : 5.0, ""run analysis"" : 3.0, ""create report"" : 2.0, ""invite team member"" : 1.0, ""share report"" : 2.0, ""download data"" : 3.0}","sign in",8.0,"{""ID_25142"" : 1.0, ""ID_10175"" : 1.0, ""ID_38478"" : 1.0, ""ID_32676"" : 1.0}",ID_10175,4.0,"{""ID_10504"" : 2.0, ""ID_25142"" : 2.0, ""ID_26713"" : 2.0, ""ID_32676"" : 2.0, ""ID_17825"" : 2.0, ""ID_18868"" : 2.0, ""ID_38478"" : 3.0, ""ID_10175"" : 4.0, ""ID_10284"" : 2.0, ""ID_20821"" : 2.0}",ID_10175,10.0
"Provider Galaxy Direct",2012-05-01,155807,12,2015-05-01,2014-11-01,223743,20201928548,retail,VA,Boyce,22620,39.0931617,-78.0594426,starter_pack,0,"Gilda Stevens",1,"{""product"" : 1.0, ""nice"" : 1.0}","Nice product 👍",6.0,0,6,1,90233.0,0,24.0,"{""24"" : 1.0}",24,1.0,"{""Gilda Stevens"" : 1.0}","Gilda Stevens",1.0,1.0,0.0,0.0,business_essentials,1.0,14.4206,0,102.9754,0,3,19,10.04583,1,9.550694,1,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""share report"" : 1.0}","build a chart",3.0,"{""build a chart"" : 3.0, ""upload data"" : 2.0, ""launch a job"" : 1.0, ""sign in"" : 3.0, ""run analysis"" : 1.0, ""create report"" : 2.0, ""invite team member"" : 2.0, ""share report"" : 4.0, ""download data"" : 1.0}","share report",9.0,"{""ID_32676"" : 1.0, ""ID_26713"" : 1.0, ""ID_25142"" : 1.0}",ID_25142,3.0,"{""ID_25142"" : 2.0, ""ID_26713"" : 1.0, ""ID_32676"" : 3.0, ""ID_17825"" : 3.0, ""ID_18868"" : 1.0, ""ID_38478"" : 2.0, ""ID_10175"" : 3.0, ""ID_15281"" : 2.0, ""ID_10284"" : 1.0, ""ID_20821"" : 1.0}",ID_10175,10.0
"Provider Galaxy Direct",2012-05-01,111076,24,2017-05-01,2016-11-01,223743,20201928548,retail,VA,Boyce,22620,39.0931617,-78.0594426,starter_pack,0,"Junior Large",0,,"very nice product",,,9,2,123020.0,0,18.0,"{""24"" : 1.0, ""12"" : 1.0}",12,2.0,"{""Gilda Stevens"" : 2.0}","Gilda Stevens",1.0,1.0,0.0,1.0,business_essentials,2.0,16.76829,0,95.84722,0,3,13,5.778819,1,10.9919,1,"{""run analysis"" : 1.0, ""invite team member"" : 1.0, ""launch a job"" : 1.0}","invite team member",3.0,"{""build a chart"" : 1.0, ""upload data"" : 1.0, ""launch a job"" : 1.0, ""sign in"" : 1.0, ""run analysis"" : 2.0, ""create report"" : 1.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 4.0}","download data",9.0,"{""ID_10504"" : 1.0, ""ID_18868"" : 1.0, ""ID_10284"" : 1.0}",ID_10284,3.0,"{""ID_10504"" : 1.0, ""ID_25142"" : 1.0, ""ID_26713"" : 3.0, ""ID_32676"" : 1.0, ""ID_18868"" : 1.0, ""ID_15281"" : 3.0, ""ID_10284"" : 2.0, ""ID_20821"" : 1.0}",ID_15281,8.0
"Provider Galaxy Direct",2012-05-01,106932,12,2018-05-01,2017-11-01,223743,20201928548,retail,VA,Boyce,22620,39.0931617,-78.0594426,starter_pack,0,"Rosa Groves",1,"{""nice"" : 1.0, ""mobile"" : 1.0}","Nice mobile",8.0,0,8,3,119038.7,0,20.0,"{""24"" : 2.0, ""12"" : 1.0}",24,2.0,"{""Gilda Stevens"" : 2.0, ""Junior Large"" : 1.0}","Gilda Stevens",2.0,1.0,0.0,2.0,starter_pack,2.0,20.15903,0,106.6168,0,1,11,,1,15.91285,1,"{""download report"" : 1.0}","download report",1.0,"{""upload data"" : 2.0, ""run analysis"" : 2.0, ""download report"" : 3.0, ""create report"" : 1.0, ""invite team member"" : 2.0, ""share report"" : 1.0}","download report",6.0,"{""ID_20821"" : 1.0}",ID_20821,1.0,"{""ID_10504"" : 1.0, ""ID_25142"" : 1.0, ""ID_26713"" : 1.0, ""ID_32676"" : 2.0, ""ID_17825"" : 1.0, ""ID_38478"" : 1.0, ""ID_10175"" : 2.0, ""ID_20821"" : 2.0}",ID_10175,8.0
"Provider Galaxy Direct",2012-05-01,93957,24,2020-05-01,2019-11-01,223743,20201928548,retail,VA,Boyce,22620,39.0931617,-78.0594426,business_essentials,1,"Simone Rutter",0,,"Apple airpods is much better then bose This is only for the people who wants a low sound wireless headphone. Battery backup is also poor not play music more than 2hours . Worthless product.",,,6,3,124605.0,0,16.0,"{""12"" : 2.0, ""24"" : 1.0}",12,2.0,"{""Gilda Stevens"" : 1.0, ""Junior Large"" : 1.0, ""Rosa Groves"" : 1.0}","Gilda Stevens",3.0,0.0,0.0,3.0,starter_pack,1.0,20.8875,0,96.83785,0,3,10,9.288542,1,18.40818,1,"{""upload data"" : 1.0, ""download report"" : 1.0, ""share report"" : 1.0}","download report",3.0,"{""upload data"" : 1.0, ""sign in"" : 1.0, ""download report"" : 3.0, ""create report"" : 2.0, ""invite team member"" : 1.0, ""share report"" : 1.0, ""download data"" : 1.0}","download report",7.0,"{""ID_10175"" : 1.0, ""ID_25142"" : 1.0, ""ID_12165"" : 1.0}",ID_10175,3.0,"{""ID_10504"" : 1.0, ""ID_25142"" : 2.0, ""ID_12165"" : 2.0, ""ID_10175"" : 1.0, ""ID_36768"" : 1.0, ""ID_10284"" : 2.0, ""ID_20821"" : 1.0}",ID_10284,7.0
